Year,EEZID,countrycode,GDP_SSP1,GDP_SSP3,GDP_SSP5,Population_SSP1,Population_SSP3,Population_SSP5,SeafoodConsumption_SSP1,SeafoodConsumption_SSP3,SeafoodConsumption_SSP5
2012,104,MMR,1613.2,1613.2,1613.2,22939108.03,23924987.99,22923376.06,30.15241376,30.15241376,30.15241376
2013,104,MMR,1698.8,1698.8,1698.8,22502338.15,23981158.1,22478740.2,30.5760255,30.5760255,30.5760255
2014,104,MMR,1784.4,1784.4,1784.4,22065568.27,24037328.2,22034104.34,30.98432634,30.98432634,30.98432634
2015,104,MMR,1870,1870,1870,21628798.39,24093498.3,21589468.48,31.37856603,31.37856603,31.37856603
2016,104,MMR,1992.8,1985.2,1995.8,21174316.65,24144499.04,21121489.09,31.92174184,31.88884571,31.93470194
2017,104,MMR,2115.6,2100.4,2121.6,20719834.92,24195499.77,20653509.71,32.44099947,32.37794014,32.46580026
2018,104,MMR,2238.4,2215.6,2247.4,20265353.18,24246500.51,20185530.32,32.93869344,32.84782192,32.97437776
2019,104,MMR,2361.2,2330.8,2373.2,19810871.45,24297501.25,19717550.94,33.41683208,33.30018856,33.46257378
2020,104,MMR,2484,2446,2499,19356389.71,24348501.98,19249571.55,33.87714359,33.73651234,33.9322236
2021,104,MMR,2644.8,2548.2,2687.6,18912092.96,24389969.28,18788860.9,34.45541632,34.11120846,34.6049922
2022,104,MMR,2805.6,2650.4,2876.2,18467796.2,24431436.59,18328150.25,35.00855868,34.47508703,35.24412062
2023,104,MMR,2966.4,2752.6,3064.8,18023499.45,24472903.89,17867439.6,35.53901392,34.82886002,35.85334083
2024,104,MMR,3127.2,2854.8,3253.4,17579202.69,24514371.2,17406728.95,36.04887032,35.17316819,36.43577064
2025,104,MMR,3288,2957,3442,17134905.94,24555838.5,16946018.3,36.53992805,35.50859041,36.99404397
2026,104,MMR,3500.6,3034.8,3725.2,16707116.74,24569696.96,16506225.99,37.16294795,35.75830015,37.79181017
2027,104,MMR,3713.2,3112.6,4008.4,16279327.55,24583555.43,16066433.69,37.75892171,36.00337851,38.54644459
2028,104,MMR,3925.8,3190.4,4291.6,15851538.35,24597413.89,15626641.39,38.33047621,36.244024,39.26309456
2029,104,MMR,4138.4,3268.2,4574.8,15423749.16,24611272.35,15186849.09,38.87985699,36.48042203,39.94600024
2030,104,MMR,4351,3346,4858,14995959.97,24625130.81,14747056.79,39.40900012,36.71274607,40.59869988
2031,104,MMR,4621.2,3395.4,5248.4,14603071.75,24588238.72,14346148.12,40.05492339,36.85822271,41.45437986
2032,104,MMR,4891.4,3444.8,5638.8,14210183.53,24551346.62,13945239.44,40.67383045,37.00216204,42.26476944
2033,104,MMR,5161.6,3494.2,6029.2,13817295.32,24514454.52,13544330.77,41.26825455,37.14460199,43.0351675
2034,104,MMR,5431.8,3543.6,6419.6,13424407.1,24477562.42,13143422.1,41.8403733,37.28557905,43.76995623
2035,104,MMR,5702,3593,6810,13031518.89,24440670.32,12742513.43,42.39207353,37.42512834,44.47280495
2036,104,MMR,6023.2,3633.6,7283.2,12676743.42,24370453.58,12383164.74,43.02360702,37.53877356,45.28632431
2037,104,MMR,6344.4,3674.2,7756.4,12321967.95,24300236.83,12023816.05,43.63100747,37.65149536,46.06211626
2038,104,MMR,6665.6,3714.8,8229.6,11967192.49,24230020.09,11664467.36,44.21635196,37.76331132,46.80408052
2039,104,MMR,6986.8,3755.4,8702.8,11612417.02,24159803.35,11305118.67,44.78144879,37.8742385,47.5155164
2040,104,MMR,7308,3796,9176,11257641.55,24089586.61,10945769.98,45.32788284,37.98429346,48.19924238
2041,104,MMR,7678.8,3832.2,9730.8,10940018.51,23992526.71,10626266.64,45.93730875,38.08169881,48.96883411
2042,104,MMR,8049.6,3868.4,10285.6,10622395.48,23895466.82,10306763.3,46.52561051,38.17843462,49.70702262
2043,104,MMR,8420.4,3904.6,10840.4,10304772.44,23798406.92,9987259.951,47.09444486,38.2745117,50.41668445
2044,104,MMR,8791.2,3940.8,11395.2,9987149.396,23701347.03,9667756.607,47.64527237,38.36994057,51.10030112
2045,104,MMR,9162,3977,11950,9669526.357,23604287.14,9348253.262,48.17938784,38.46473152,51.76002976
2046,104,MMR,9572.8,4005.2,12575.2,9390325.719,23502801.55,9069165.383,48.75299898,38.53813858,52.47719503
2047,104,MMR,9983.6,4033.4,13200.4,9111125.082,23401315.97,8790077.504,49.30890816,38.61116922,53.16877893
2048,104,MMR,10394.4,4061.6,13825.6,8831924.444,23299830.38,8510989.626,49.84835757,38.68382799,53.83684342
2049,104,MMR,10805.2,4089.8,14450.8,8552723.806,23198344.8,8231901.747,50.3724572,38.75611933,54.48319982
2050,104,MMR,11216,4118,15076,8273523.169,23096859.21,7952813.868,50.88220334,38.82804763,55.10944868
2051,104,MMR,11663,4141.4,15771.6,8030652.855,22986692.26,7711369.328,51.42160999,38.88746027,55.78431277
2052,104,MMR,12110,4164.8,16467.2,7787782.541,22876525.3,7469924.788,51.946126,38.9466283,56.43778076
2053,104,MMR,12557,4188.2,17162.8,7544912.227,22766358.35,7228480.249,52.45669005,39.0055541,57.07139343
2054,104,MMR,13004,4211.6,17858.4,7302041.914,22656191.4,6987035.709,52.95415073,39.06424,57.68652344
2055,104,MMR,13451,4235,18554,7059171.6,22546024.45,6745591.17,53.43927794,39.12268829,58.28439944
2056,104,MMR,13932,4254.8,19322.4,6849547.649,22438701.71,6538309.784,53.94833022,39.17196064,58.92611599
2057,104,MMR,14413,4274.6,20090.8,6639923.698,22331378.97,6331028.399,54.44470694,39.22106586,59.54946068
2058,104,MMR,14894,4294.4,20859.2,6430299.747,22224056.24,6123747.014,54.92913141,39.27000527,60.15563299
2059,104,MMR,15375,4314.2,21627.6,6220675.795,22116733.5,5916465.629,55.40226389,39.31878021,60.74571331
2060,104,MMR,15856,4334,22396,6011051.844,22009410.77,5709184.243,55.86470884,39.36739197,61.3206785
2061,104,MMR,16362.8,4354.4,23230.8,5832096.371,21898375.51,5533754.796,56.34100622,39.4173075,61.92922913
2062,104,MMR,16869.6,4374.8,24065.6,5653140.899,21787340.24,5358325.349,56.80665067,39.46705258,62.52201545
2063,104,MMR,17376.4,4395.2,24900.4,5474185.426,21676304.98,5182895.903,57.26219005,39.51662857,63.09997206
2064,104,MMR,17883.2,4415.6,25735.2,5295229.953,21565269.72,5007466.456,57.70812904,39.56603683,63.66394904
2065,104,MMR,18390,4436,26570,5116274.48,21454234.46,4832037.009,58.14493364,39.61527871,64.21472203
2066,104,MMR,18920.2,4457.8,27470.8,4963982.166,21351202.66,4683959.285,58.59259799,39.66771751,64.79504431
2067,104,MMR,19450.4,4479.6,28371.6,4811689.852,21248170.87,4535881.561,59.03119401,39.7199694,65.36163369
2068,104,MMR,19980.6,4501.4,29272.4,4659397.538,21145139.08,4387803.837,59.46114526,39.77203594,65.91523615
2069,104,MMR,20510.8,4523.2,30173.2,4507105.225,21042107.29,4239726.113,59.88284492,39.8239187,66.45653564
2070,104,MMR,21041,4545,31074,4354812.911,20939075.5,4091648.389,60.29665865,39.8756192,66.98616095
2071,104,MMR,21585.8,4567.2,32034.8,4224926.661,20843970.15,3966372.394,60.71401085,39.92808259,67.53884887
2072,104,MMR,22130.6,4589.4,32995.6,4095040.412,20748864.8,3841096.398,61.12374124,39.9803601,68.07956244
2073,104,MMR,22675.4,4611.6,33956.4,3965154.163,20653759.45,3715820.403,61.52617162,40.0324533,68.60889875
2074,104,MMR,23220.2,4633.8,34917.2,3835267.914,20558654.11,3590544.408,61.92160286,40.08436371,69.12740921
2075,104,MMR,23765,4656,35878,3705381.664,20463548.76,3465268.413,62.3103167,40.13609285,69.63560419
2076,104,MMR,24339.4,4676.8,36929.6,3594520.588,20383034.41,3359142.664,62.71316647,40.18439663,70.1805609
2077,104,MMR,24913.8,4697.6,37981.2,3483659.512,20302520.06,3253016.916,63.10913311,40.23254381,70.71430182
2078,104,MMR,25488.2,4718.4,39032.8,3372798.436,20222005.71,3146891.167,63.49848895,40.28053557,71.23735898
2079,104,MMR,26062.6,4739.2,40084.4,3261937.36,20141491.35,3040765.419,63.88148968,40.32837311,71.75022563
2080,104,MMR,26637,4760,41136,3151076.283,20060977,2934639.671,64.25837574,40.37605759,72.25336003
2081,104,MMR,27240.4,4777.2,42287.4,3056660.933,20002075.63,2844881.843,64.64795201,40.4153742,72.79358574
2082,104,MMR,27843.8,4794.4,43438.8,2962245.584,19943174.26,2755124.015,65.03127736,40.45458759,73.32317559
2083,104,MMR,28447.2,4811.6,44590.2,2867830.234,19884272.89,2665366.188,65.40858434,40.49369839,73.84261276
2084,104,MMR,29050.6,4828.8,45741.6,2773414.884,19825371.52,2575608.36,65.78009216,40.53270724,74.3523467
2085,104,MMR,29654,4846,46893,2678999.534,19766470.15,2485850.532,66.14600768,40.57161476,74.85279622
2086,104,MMR,30290.4,4862.4,48161.6,2598839.475,19717427.51,2410146.903,66.52609119,40.60861884,75.39390323
2087,104,MMR,30926.8,4878.8,49430.2,2518679.417,19668384.88,2334443.274,66.90038788,40.64553191,75.92470106
2088,104,MMR,31563.2,4895.2,50698.8,2438519.359,19619342.25,2258739.644,67.26910227,40.68235448,76.4456433
2089,104,MMR,32199.6,4911.6,51967.4,2358359.3,19570299.61,2183036.015,67.63242769,40.71908708,76.95715284
2090,104,MMR,32836,4928,53236,2278199.242,19521256.98,2107332.386,67.99054712,40.75573024,77.45962463
2091,104,MMR,33504.4,4944.2,54632,2210480.423,19485885.42,2043770.063,68.36125825,40.79183922,78.00255329
2092,104,MMR,34172.8,4960.4,56028,2142761.603,19450513.85,1980207.741,68.72660808,40.82786192,78.5354446
2093,104,MMR,34841.2,4976.6,57424,2075042.784,19415142.29,1916645.418,69.08677679,40.86379881,79.05872743
2094,104,MMR,35509.6,4992.8,58820,2007323.965,19379770.73,1853083.095,69.44193517,40.89965039,79.57280244
2095,104,MMR,36178,5009,60216,1939605.145,19344399.17,1789520.772,69.79224529,40.93541713,80.07804454
2096,104,MMR,36865.4,5028.6,61726.2,1882475.948,19316727.66,1736223.638,70.14761845,40.97857774,80.61507765
2097,104,MMR,37552.8,5048.2,63236.4,1825346.751,19289056.16,1682926.504,70.49818571,41.02161569,81.14260098
2098,104,MMR,38240.2,5067.8,64746.6,1768217.554,19261384.65,1629629.37,70.84409826,41.0645318,81.66100414
2099,104,MMR,38927.6,5087.4,66256.8,1711088.356,19233713.15,1576332.236,71.18549995,41.10732689,82.17065212
2100,104,MMR,39615,5107,67767,1653959.159,19206041.65,1523035.102,71.52252772,41.15000177,82.67188739
1981,508,MOZ,296.9086731,296.9086731,296.9086731,12285633.6,12285633.6,12285633.6,2.87505674,2.87505674,2.87505674
1982,508,MOZ,296.3268344,296.3268344,296.3268344,12425788.2,12425788.2,12425788.2,2.873535352,2.873535352,2.873535352
1983,508,MOZ,260.1681888,260.1681888,260.1681888,12565942.8,12565942.8,12565942.8,2.774381502,2.774381502,2.774381502
1984,508,MOZ,267.1843286,267.1843286,267.1843286,12706097.4,12706097.4,12706097.4,2.794374684,2.794374684,2.794374684
1985,508,MOZ,349.1151389,349.1151389,349.1151389,12846252,12846252,12846252,3.003505099,3.003505099,3.003505099
1986,508,MOZ,409.6630604,409.6630604,409.6630604,12986406.6,12986406.6,12986406.6,3.135962054,3.135962054,3.135962054
1987,508,MOZ,184.1117666,184.1117666,184.1117666,13126561.2,13126561.2,13126561.2,2.527225103,2.527225103,2.527225103
1988,508,MOZ,164.0986331,164.0986331,164.0986331,13266715.8,13266715.8,13266715.8,2.449956408,2.449956408,2.449956408
1989,508,MOZ,180.7097958,180.7097958,180.7097958,13406870.4,13406870.4,13406870.4,2.514538452,2.514538452,2.514538452
1990,508,MOZ,193.4259524,193.4259524,193.4259524,13547025,13547025,13547025,2.561105174,2.561105174,2.561105174
1991,508,MOZ,244.8795094,244.8795094,244.8795094,14012391.1,14012391.1,14012391.1,2.729411237,2.729411237,2.729411237
1992,508,MOZ,165.9550629,165.9550629,165.9550629,14477757.2,14477757.2,14477757.2,2.457404567,2.457404567,2.457404567
1993,508,MOZ,199.305341,199.305341,199.305341,14943123.3,14943123.3,14943123.3,2.581882275,2.581882275,2.581882275
1994,508,MOZ,164.6148238,164.6148238,164.6148238,15408489.4,15408489.4,15408489.4,2.45203356,2.45203356,2.45203356
1995,508,MOZ,162.8684479,162.8684479,162.8684479,15873855.5,15873855.5,15873855.5,2.444986839,2.444986839,2.444986839
1996,508,MOZ,220.786008,220.786008,220.786008,16339221.6,16339221.6,16339221.6,2.65418646,2.65418646,2.65418646
1997,508,MOZ,257.8048357,257.8048357,257.8048357,16804587.7,16804587.7,16804587.7,2.767558291,2.767558291,2.767558291
1998,508,MOZ,289.833312,289.833312,289.833312,17269953.8,17269953.8,17269953.8,2.856406294,2.856406294,2.856406294
1999,508,MOZ,307.4967701,307.4967701,307.4967701,17735319.9,17735319.9,17735319.9,2.902369646,2.902369646,2.902369646
2000,508,MOZ,283.2254824,283.2254824,283.2254824,18200686,18200686,18200686,2.83868559,2.83868559,2.83868559
2001,508,MOZ,261.6045465,261.6045465,261.6045465,18719636,18719636,18719636,2.778506311,2.778506311,2.778506311
2002,508,MOZ,268.144817,268.144817,268.144817,19238692,19238692,19238692,2.797081753,2.797081753,2.797081753
2003,508,MOZ,289.5524752,289.5524752,289.5524752,19757694,19757694,19757694,2.855659188,2.855659188,2.855659188
2004,508,MOZ,343.1250389,343.1250389,343.1250389,20276722,20276722,20276722,2.989511303,2.989511303,2.989511303
2005,508,MOZ,376.8846717,376.8846717,376.8846717,20795724,20795724,20795724,3.066180556,3.066180556,3.066180556
2006,508,MOZ,394.3090679,394.3090679,394.3090679,21333693.38,21333693.38,21333693.38,3.10380322,3.10380322,3.10380322
2007,508,MOZ,432.1785512,432.1785512,432.1785512,21858961.91,21858961.91,21858961.91,3.181565427,3.181565427,3.181565427
2008,508,MOZ,516.0050958,516.0050958,516.0050958,22384230.43,22384230.43,22384230.43,3.337458543,3.337458543,3.337458543
2009,508,MOZ,476.6034689,476.6034689,476.6034689,22909498.95,22909498.95,22909498.95,3.266685631,3.266685631,3.266685631
2010,508,MOZ,823,823,823,10402721.2,10402721.2,10402721.2,3.785509736,3.785509736,3.785509736
2011,508,MOZ,871.8,871.8,871.8,10292312.57,10551412.61,10291928.22,3.844810213,3.844810213,3.844810213
2012,508,MOZ,920.6,920.6,920.6,10181903.94,10700104.03,10181135.25,3.901734182,3.901734182,3.901734182
2013,508,MOZ,969.4,969.4,969.4,10071495.31,10848795.44,10070342.28,3.95649564,3.95649564,3.95649564
2014,508,MOZ,1018.2,1018.2,1018.2,9961086.68,10997486.86,9959549.313,4.009279673,4.009279673,4.009279673
2015,508,MOZ,1067,1067,1067,9850678.051,11146178.28,9848756.342,4.060247542,4.060247542,4.060247542
2016,508,MOZ,1135.8,1130,1137,9726302.795,11299010.35,9723572.776,4.129288435,4.123587903,4.1304652
2017,508,MOZ,1204.6,1193,1207,9601927.539,11451842.42,9598389.211,4.195339828,4.184399819,4.197593665
2018,508,MOZ,1273.4,1256,1277,9477552.283,11604674.49,9473205.645,4.258691376,4.242910119,4.26193678
2019,508,MOZ,1342.2,1319,1347,9353177.027,11757506.56,9348022.08,4.319590785,4.299315099,4.323753753
2020,508,MOZ,1411,1382,1417,9228801.771,11910338.62,9222838.514,4.378251696,4.35378587,4.383267662
2021,508,MOZ,1511.8,1443.2,1531,9098512.589,12066642.81,9090999.242,4.460535925,4.404990758,4.475751664
2022,508,MOZ,1612.6,1504.4,1645,8968223.408,12222947,8959159.969,4.538906315,4.454633849,4.563335651
2023,508,MOZ,1713.4,1565.6,1759,8837934.226,12379251.19,8827320.696,4.613777173,4.502823513,4.646593454
2024,508,MOZ,1814.2,1626.8,1873,8707645.045,12535555.37,8695481.423,4.685497566,4.549656708,4.725999544
2025,508,MOZ,1915,1688,1987,8577355.863,12691859.56,8563642.15,4.754364596,4.595220565,4.801951141
2026,508,MOZ,2068.4,1741,2180.8,8441348.356,12854254.66,8425733.213,4.854257463,4.633714721,4.924067893
2027,508,MOZ,2221.8,1794,2374.6,8305340.85,13016649.77,8287824.275,4.948878409,4.671362499,5.038499072
2028,508,MOZ,2375.2,1847,2568.4,8169333.343,13179044.87,8149915.337,5.038842571,4.708206712,5.146300586
2029,508,MOZ,2528.6,1900,2762.2,8033325.836,13341439.98,8012006.399,5.124658935,4.744286848,5.248316146
2030,508,MOZ,2682,1953,2956,7897318.329,13503835.08,7874097.462,5.206753889,4.779639421,5.345231561
2031,508,MOZ,2907.8,1999.4,3266.2,7766065.475,13648558.07,7741055.147,5.321571602,4.810018981,5.491118886
2032,508,MOZ,3133.6,2045.8,3576.4,7634812.62,13793281.05,7608012.833,5.43005187,4.839888039,5.627212926
2033,508,MOZ,3359.4,2092.2,3886.6,7503559.765,13938004.03,7474970.519,5.532965714,4.869266465,5.754941371
2034,508,MOZ,3585.2,2138.6,4196.8,7372306.91,14082727.01,7341928.204,5.630945796,4.898172938,5.875428816
2035,508,MOZ,3811,2185,4507,7241054.055,14227449.99,7208885.89,5.724518262,4.926625037,5.989578371
2036,508,MOZ,4132.4,2235.6,4962.8,7113735.206,14359355.05,7079994.361,5.85096311,4.957154043,6.14732328
2037,508,MOZ,4453.8,2286.2,5418.6,6986416.357,14491260.11,6951102.832,5.970418024,4.987182605,6.29481757
2038,508,MOZ,4775.2,2336.8,5874.4,6859097.508,14623165.18,6822211.303,6.083734622,5.016729737,6.433511656
2039,508,MOZ,5096.6,2387.4,6330.2,6731778.658,14755070.24,6693319.774,6.191611497,5.045813336,6.564556412
2040,508,MOZ,5418,2438,6786,6604459.809,14886975.3,6564428.245,6.294629479,5.07445027,6.688881785
2041,508,MOZ,5865.4,2497.2,7435.4,6483193.448,15008627.75,6441918.862,6.430850485,5.107408668,6.855884806
2042,508,MOZ,6312.8,2556.4,8084.8,6361927.087,15130280.21,6319409.479,6.559682516,5.139801405,7.012552851
2043,508,MOZ,6760.2,2615.6,8734.2,6240660.726,15251932.67,6196900.096,6.682010059,5.17165096,7.160283932
2044,508,MOZ,7207.6,2674.8,9383.6,6119394.365,15373585.12,6074390.714,6.798561269,5.202978432,7.300199135
2045,508,MOZ,7655,2734,10033,5998128.005,15495237.58,5951881.331,6.909943445,5.233803655,7.433212533
2046,508,MOZ,8256.6,2801,10924.2,5885256.624,15607755.92,5838087.039,7.052454556,5.268107906,7.605879472
2047,508,MOZ,8858.2,2868,11815.4,5772385.243,15720274.26,5724292.747,7.187573274,5.301818142,7.768546796
2048,508,MOZ,9459.8,2935,12706.6,5659513.863,15832792.6,5610498.455,7.316148357,5.334958172,7.922486613
2049,508,MOZ,10061.4,3002,13597.8,5546642.482,15945310.94,5496704.163,7.438884301,5.367550335,8.068733038
2050,508,MOZ,10663,3069,14489,5433771.102,16057829.28,5382909.871,7.556372886,5.399615618,8.208139149
2051,508,MOZ,11438.8,3143.4,15662.2,5330541.166,16166939.15,5278978.149,7.700939625,5.434629008,8.382413876
2052,508,MOZ,12214.6,3217.8,16835.4,5227311.23,16276049.02,5175046.426,7.838514511,5.469042421,8.547401268
2053,508,MOZ,12990.4,3292.2,18008.6,5124081.294,16385158.89,5071114.703,7.969849353,5.502879662,8.704194863
2054,508,MOZ,13766.2,3366.6,19181.8,5020851.358,16494268.76,4967182.98,8.095575817,5.536163077,8.853697885
2055,508,MOZ,14542,3441,20355,4917621.422,16603378.64,4863251.258,8.216230216,5.568913677,8.996665801
2056,508,MOZ,15506.4,3523.6,21845.4,4823457.148,16702409.93,4768605.354,8.359831483,5.604673728,9.169858014
2057,508,MOZ,16470.8,3606.2,23335.8,4729292.874,16801441.23,4673959.451,8.497051963,5.639826828,9.334625271
2058,508,MOZ,17435.2,3688.8,24826.2,4635128.601,16900472.53,4579313.548,8.628525163,5.674396835,9.491878416
2059,508,MOZ,18399.6,3771.4,26316.6,4540964.327,16999503.83,4484667.644,8.7547907,5.708406159,9.642381985
2060,508,MOZ,19364,3854,27807,4446800.053,17098535.13,4390021.741,8.876312336,5.741875881,9.786784546
2061,508,MOZ,20516.6,3945.6,29630.6,4360893.797,17181206.55,4304108.805,9.015883428,5.778385452,9.955976338
2062,508,MOZ,21669.2,4037.2,31454.2,4274987.54,17263877.98,4218195.869,9.149841235,5.814281282,10.1177271
2063,508,MOZ,22821.8,4128.8,33277.8,4189081.284,17346549.41,4132282.933,9.278692918,5.849587269,10.27276849
2064,508,MOZ,23974.4,4220.4,35101.4,4103175.027,17429220.84,4046369.997,9.402876902,5.884325874,10.4217247
2065,508,MOZ,25127,4312,36925,4017268.77,17511892.27,3960457.061,9.522775006,5.91851824,10.56513294
2066,508,MOZ,26460.6,4412,39091.8,3938490.994,17591808.94,3881960.062,9.656590676,5.955245891,10.72895794
2067,508,MOZ,27794.2,4512,41258.6,3859713.218,17671725.61,3803463.064,9.78556872,5.99137065,10.88628057
2068,508,MOZ,29127.8,4612,43425.4,3780935.441,17751642.28,3724966.065,9.910104085,6.026915455,11.03768102
2069,508,MOZ,30461.4,4712,45592.2,3702157.665,17831558.95,3646469.066,10.03054312,6.061901894,11.18366175
2070,508,MOZ,31795,4812,47759,3623379.888,17911475.62,3567972.067,10.1471914,6.096350314,11.32466111
2071,508,MOZ,33303.8,4921.8,50280.6,3550970.402,17981378.46,3496081.125,10.27493363,6.133577795,11.48298509
2072,508,MOZ,34812.6,5031.6,52802.2,3478560.916,18051281.29,3424190.183,10.39851744,6.170203718,11.63561321
